"collection_name","article_id","title","doi","tags"
"Latrines and toilets","7957799","VIP latrine 6","https://doi.org/10.17028/rd.lboro.7957799.v1","Technical illustration and graphics"
"Latrines and toilets","7957793","VIP latrine 4 version 3","https://doi.org/10.17028/rd.lboro.7957793.v1","Technical illustration and graphics"
"Latrines and toilets","7957790","VIP latrine 4 version 2","https://doi.org/10.17028/rd.lboro.7957790.v1","Technical illustration and graphics"
"Latrines and toilets","7957796","VIP latrine 5","https://doi.org/10.17028/rd.lboro.7957796.v1","Technical illustration and graphics"
"Latrines and toilets","7957820","A ventilated improved pit latrine","https://doi.org/10.17028/rd.lboro.7957820.v1","Technical illustration and graphics"
"Latrines and toilets","7957778","VIP latrine 1","https://doi.org/10.17028/rd.lboro.7957778.v1","Technical illustration and graphics"
"Latrines and toilets","7957784","VIP latrine 3","https://doi.org/10.17028/rd.lboro.7957784.v1","Technical illustration and graphics"
"Latrines and toilets","7957781","VIP latrine 2","https://doi.org/10.17028/rd.lboro.7957781.v1","Technical illustration and graphics"
"Latrines and toilets","7957775","Ventilation in VIP latrines 2","https://doi.org/10.17028/rd.lboro.7957775.v1","Technical illustration and graphics"
"Latrines and toilets","7957772","Ventilation in VIP latrines 1","https://doi.org/10.17028/rd.lboro.7957772.v1","Technical illustration and graphics"
"Latrines and toilets","7957655","Blair VIP latrine-plan","https://doi.org/10.17028/rd.lboro.7957655.v1","Technical illustration and graphics"
"Latrines and toilets","7958588","MHM below ground latrine block details","https://doi.org/10.17028/rd.lboro.7958588.v1","Technical illustration and graphics"
"Latrines and toilets","7958825","Pedestal toilet","https://doi.org/10.17028/rd.lboro.7958825.v1","Technical illustration and graphics"
"Latrines and toilets","7958795","Man defecating in a flush toilet","https://doi.org/10.17028/rd.lboro.7958795.v1","Technical illustration and graphics"
"Latrines and toilets","7982753","Upgrading VIP latrines","https://doi.org/10.17028/rd.lboro.7982753.v1","Technical illustration and graphics"
"Latrines and toilets","7982750","Upgrading pour-flush latrines","https://doi.org/10.17028/rd.lboro.7982750.v1","Technical illustration and graphics"
"Latrines and toilets","7982795","Flush toilet to sewer pit removed","https://doi.org/10.17028/rd.lboro.7982795.v1","Technical illustration and graphics"
"Latrines and toilets","7982798","Flush toilet to sewer","https://doi.org/10.17028/rd.lboro.7982798.v1","Technical illustration and graphics"
"Latrines and toilets","7982789","Flush toilet to septic tank","https://doi.org/10.17028/rd.lboro.7982789.v1","Technical illustration and graphics"
"Latrines and toilets","7982792","Flush toilet to sewer from house","https://doi.org/10.17028/rd.lboro.7982792.v1","Technical illustration and graphics"
"Latrines and toilets","7982771","Aqua-privy to drainage field 2","https://doi.org/10.17028/rd.lboro.7982771.v1","Technical illustration and graphics"
"Latrines and toilets","7982774","Aqua-privy to sewer","https://doi.org/10.17028/rd.lboro.7982774.v1","Technical illustration and graphics"
"Latrines and toilets","7982768","Aqua-privy to drainage field 1","https://doi.org/10.17028/rd.lboro.7982768.v1","Technical illustration and graphics"
"Latrines and toilets","7782938","Building a school latrine block","https://doi.org/10.17028/rd.lboro.7782938.v1","Line drawings"
"Latrines and toilets","7782935","Public latrines without vent pipes","https://doi.org/10.17028/rd.lboro.7782935.v1","Line drawings"
"Latrines and toilets","7782929","School latrine block in Uganda","https://doi.org/10.17028/rd.lboro.7782929.v1","Line drawings"
"Latrines and toilets","7461335","VIP latrine – thatched 2","https://doi.org/10.17028/rd.lboro.7461335.v1","Line drawings"
"Latrines and toilets","7461353","VIP latrine","https://doi.org/10.17028/rd.lboro.7461353.v1","Line drawings"
"Latrines and toilets","7461341","Latrine slab under construction","https://doi.org/10.17028/rd.lboro.7461341.v1","Line drawings"
"Latrines and toilets","7461290","Spiral VIP latrine with vent pipe 2","https://doi.org/10.17028/rd.lboro.7461290.v1","Line drawings"
"Latrines and toilets","7461308","VIP latrine – offset – under construction","https://doi.org/10.17028/rd.lboro.7461308.v1","Line drawings"
"Latrines and toilets","7461299","VIP latrine – offset","https://doi.org/10.17028/rd.lboro.7461299.v1","Line drawings"
"Latrines and toilets","7461320","VIP latrine – offset – with construction hose","https://doi.org/10.17028/rd.lboro.7461320.v1","Line drawings"
"Latrines and toilets","7461326","VIP latrine – thatched 1","https://doi.org/10.17028/rd.lboro.7461326.v1","Line drawings"
"Latrines and toilets","7461275","Blair VIP latrine with external vent pipe and half door","https://doi.org/10.17028/rd.lboro.7461275.v1","Line drawings"
"Latrines and toilets","7461278","Blair VIP latrine with internal vent pipe and half door","https://doi.org/10.17028/rd.lboro.7461278.v1","Line drawings"
"Latrines and toilets","7461281","Latrine under construction","https://doi.org/10.17028/rd.lboro.7461281.v1","Line drawings"
"Latrines and toilets","7461284","Spiral VIP latrine with vent pipe 1","https://doi.org/10.17028/rd.lboro.7461284.v1","Line drawings"
"Latrines and toilets","7461263","Blair VIP latrine 2 – with door","https://doi.org/10.17028/rd.lboro.7461263.v1","Line drawings"
"Latrines and toilets","7461269","Blair VIP latrine 3","https://doi.org/10.17028/rd.lboro.7461269.v1","Line drawings"
"Latrines and toilets","7461272","Blair VIP latrine 4 – offset","https://doi.org/10.17028/rd.lboro.7461272.v1","Line drawings"
"Latrines and toilets","7461254","Twin pit VIP latrine – side view","https://doi.org/10.17028/rd.lboro.7461254.v1","Line drawings"
"Latrines and toilets","7461260","Blair VIP latrine 2","https://doi.org/10.17028/rd.lboro.7461260.v1","Line drawings"
"Latrines and toilets","7461257","Blair VIP latrine 1","https://doi.org/10.17028/rd.lboro.7461257.v1","Line drawings"
"Latrines and toilets","7461251","Twin pit VIP latrine with access cover","https://doi.org/10.17028/rd.lboro.7461251.v1","Line drawings"
"Latrines and toilets","7461242","Twin pit latrine under construction with three labourers","https://doi.org/10.17028/rd.lboro.7461242.v1","Line drawings"
"Latrines and toilets","7461245","Twin pit latrine under construction with stones and blockwork","https://doi.org/10.17028/rd.lboro.7461245.v1","Line drawings"
"Latrines and toilets","7461233","Lining a latrine pit","https://doi.org/10.17028/rd.lboro.7461233.v1","Line drawings"
"Latrines and toilets","7461239","Twin pit latrine under construction with slabs in place","https://doi.org/10.17028/rd.lboro.7461239.v1","Line drawings"
"Latrines and toilets","7461236","Twin pit latrine under construction with pipes showing","https://doi.org/10.17028/rd.lboro.7461236.v1","Line drawings"
"Latrines and toilets","7461230","Latrine with twin pits and vent pipes","https://doi.org/10.17028/rd.lboro.7461230.v1","Line drawings"
"Latrines and toilets","7461221","Lifting a sanplat","https://doi.org/10.17028/rd.lboro.7461221.v1","Line drawings"
"Latrines and toilets","7461224","Three men rolling a latrine slab","https://doi.org/10.17028/rd.lboro.7461224.v1","Line drawings"
"Latrines and toilets","7461227","VIP latrine with slab – under construction","https://doi.org/10.17028/rd.lboro.7461227.v1","Line drawings"
"Latrines and toilets","7461200","Raised latrine with vent pipes","https://doi.org/10.17028/rd.lboro.7461200.v1","Line drawings"
"Latrines and toilets","7461203","Four men test the strength of a latrine slab","https://doi.org/10.17028/rd.lboro.7461203.v1","Line drawings"
"Latrines and toilets","7461209","Latrine seat - double","https://doi.org/10.17028/rd.lboro.7461209.v1","Line drawings"
"Latrines and toilets","7461212","Latrine seat - single","https://doi.org/10.17028/rd.lboro.7461212.v1","Line drawings"
"Latrines and toilets","7461218","Latrine support rail for disabled users","https://doi.org/10.17028/rd.lboro.7461218.v1","Line drawings"
"Latrines and toilets","7461188","School latrine block in Uganda","https://doi.org/10.17028/rd.lboro.7461188.v1","Line drawings"
"Latrines and toilets","7461191","Building a raised latrine","https://doi.org/10.17028/rd.lboro.7461191.v1","Line drawings"
"Latrines and toilets","7461194","Latrine with steep steps","https://doi.org/10.17028/rd.lboro.7461194.v1","Line drawings"
"Latrines and toilets","7461197","Raised latrine showing steps","https://doi.org/10.17028/rd.lboro.7461197.v1","Line drawings"
"Latrines and toilets","7461173","Pour flush latrine 1","https://doi.org/10.17028/rd.lboro.7461173.v1","Line drawings"
"Latrines and toilets","7461176","Pour flush latrine 2","https://doi.org/10.17028/rd.lboro.7461176.v1","Line drawings"
"Latrines and toilets","7461182","Communal latrines","https://doi.org/10.17028/rd.lboro.7461182.v1","Line drawings"
"Latrines and toilets","7461179","Poor environment with a latrine","https://doi.org/10.17028/rd.lboro.7461179.v1","Line drawings"
"Latrines and toilets","7461185","Public latrines with vent pipes","https://doi.org/10.17028/rd.lboro.7461185.v1","Line drawings"
"Latrines and toilets","7461158","Wooden ramp at entry to a latrine","https://doi.org/10.17028/rd.lboro.7461158.v1","Line drawings"
"Latrines and toilets","7461170","Pour flush latrine with a bucket","https://doi.org/10.17028/rd.lboro.7461170.v1","Line drawings"
"Latrines and toilets","7461164","Overhanging latrine 1","https://doi.org/10.17028/rd.lboro.7461164.v1","Line drawings"
"Latrines and toilets","7461167","Overhanging latrine 2","https://doi.org/10.17028/rd.lboro.7461167.v1","Line drawings"
"Latrines and toilets","7461152","Shallow even steps and handrail to a latrine","https://doi.org/10.17028/rd.lboro.7461152.v1","Line drawings"
"Latrines and toilets","7461146","Latrine with space for a wheelchair alongside","https://doi.org/10.17028/rd.lboro.7461146.v1","Line drawings"
"Latrines and toilets","7461143","Latrine with enough space for a wheelchair","https://doi.org/10.17028/rd.lboro.7461143.v1","Line drawings"
"Latrines and toilets","7461140","Latrine support rail for disabled users","https://doi.org/10.17028/rd.lboro.7461140.v1","Line drawings"
"Latrines and toilets","7461125","Disabled girl entering an unimproved latrine","https://doi.org/10.17028/rd.lboro.7461125.v1","Line drawings"
"Latrines and toilets","7461128","Free-standing wooden support frame over a toilet","https://doi.org/10.17028/rd.lboro.7461128.v1","Line drawings"
"Latrines and toilets","7461131","Latrine door closing method for disabled users (colour)","https://doi.org/10.17028/rd.lboro.7461131.v1","Line drawings"
"Latrines and toilets","7461134","Latrine door closing method for disabled users","https://doi.org/10.17028/rd.lboro.7461134.v1","Line drawings"
"Latrines and toilets","7461137","Latrine support rail for disabled users (colour)","https://doi.org/10.17028/rd.lboro.7461137.v1","Line drawings"
"Latrines and toilets","7461113","Flush toilet 2","https://doi.org/10.17028/rd.lboro.7461113.v1","Line drawings"
"Latrines and toilets","7461119","Disabled boy using a wheelchair over a squatting plate","https://doi.org/10.17028/rd.lboro.7461119.v1","Line drawings"
"Latrines and toilets","7461116","Flushing a toilet","https://doi.org/10.17028/rd.lboro.7461116.v1","Line drawings"
"Latrines and toilets","7461122","Disabled boy using an adapted wheelchair over a squatting plate","https://doi.org/10.17028/rd.lboro.7461122.v1","Line drawings"
"Latrines and toilets","7461101","Lined pit","https://doi.org/10.17028/rd.lboro.7461101.v1","Line drawings"
"Latrines and toilets","7461104","Making bricks","https://doi.org/10.17028/rd.lboro.7461104.v1","Line drawings"
"Latrines and toilets","7461107","Cleaning a pedestal toilet","https://doi.org/10.17028/rd.lboro.7461107.v1","Line drawings"
"Latrines and toilets","7461110","Flush toilet 1","https://doi.org/10.17028/rd.lboro.7461110.v1","Line drawings"
"Latrines and toilets","7461080","Access to waste chambers of a compost latrine","https://doi.org/10.17028/rd.lboro.7461080.v1","Line drawings"
"Latrines and toilets","7461083","Compost latrines","https://doi.org/10.17028/rd.lboro.7461083.v1","Line drawings"
